,Province_State,city,Quarter,value
4023,South Carolina,Beaufort,Q4_2020,456347
4024,South Carolina,Berkeley,Q1_2020,3290
4025,South Carolina,Berkeley,Q2_2020,100967
4026,South Carolina,Berkeley,Q3_2020,471839
4027,South Carolina,Berkeley,Q4_2020,452370
4028,South Carolina,Calhoun,Q1_2020,183
4029,South Carolina,Calhoun,Q2_2020,7515
4030,South Carolina,Calhoun,Q3_2020,40347
4031,South Carolina,Calhoun,Q4_2020,36903
4032,South Carolina,Charleston,Q1_2020,11481
4033,South Carolina,Charleston,Q2_2020,322756
4034,South Carolina,Charleston,Q3_2020,1363000
4035,South Carolina,Charleston,Q4_2020,1242894
4036,South Carolina,Cherokee,Q1_2020,280
4037,South Carolina,Cherokee,Q2_2020,13418
4038,South Carolina,Cherokee,Q3_2020,93877
4039,South Carolina,Cherokee,Q4_2020,135492
4040,South Carolina,Chester,Q1_2020,613
4041,South Carolina,Chester,Q2_2020,15639
4042,South Carolina,Chester,Q3_2020,87842
4043,South Carolina,Chester,Q4_2020,101467
4044,South Carolina,Chesterfield,Q1_2020,897
4045,South Carolina,Chesterfield,Q2_2020,27393
4046,South Carolina,Chesterfield,Q3_2020,102940
4047,South Carolina,Chesterfield,Q4_2020,112333
4048,South Carolina,Darlington,Q1_2020,1824
4049,South Carolina,Darlington,Q2_2020,37988
4050,South Carolina,Darlington,Q3_2020,171502
4051,South Carolina,Darlington,Q4_2020,200644
4052,South Carolina,Dillon,Q1_2020,504
4053,South Carolina,Dillon,Q2_2020,23023
4054,South Carolina,Dillon,Q3_2020,86010
4055,South Carolina,Dillon,Q4_2020,103419
4056,South Carolina,Edgefield,Q1_2020,408
4057,South Carolina,Edgefield,Q2_2020,8059
4058,South Carolina,Edgefield,Q3_2020,56862
4059,South Carolina,Edgefield,Q4_2020,74621
4060,South Carolina,Fairfield,Q1_2020,715
4061,South Carolina,Fairfield,Q2_2020,23093
4062,South Carolina,Fairfield,Q3_2020,65526
4063,South Carolina,Fairfield,Q4_2020,66196
4064,South Carolina,Florence,Q1_2020,3915
4065,South Carolina,Florence,Q2_2020,100539
4066,South Carolina,Florence,Q3_2020,419783
4067,South Carolina,Florence,Q4_2020,447429
4068,South Carolina,Georgetown,Q1_2020,960
4069,South Carolina,Georgetown,Q2_2020,35350
4070,South Carolina,Georgetown,Q3_2020,168400
4071,South Carolina,Georgetown,Q4_2020,180002
4072,South Carolina,Greenville,Q1_2020,12809
4073,South Carolina,Greenville,Q2_2020,366339
4074,South Carolina,Greenville,Q3_2020,1251148
4075,South Carolina,Greenville,Q4_2020,1568381
4076,South Carolina,Greenwood,Q1_2020,832
4077,South Carolina,Greenwood,Q2_2020,38380
4078,South Carolina,Greenwood,Q3_2020,185146
4079,South Carolina,Greenwood,Q4_2020,197612
4080,South Carolina,Hampton,Q1_2020,384
4081,South Carolina,Hampton,Q2_2020,7480
4082,South Carolina,Hampton,Q3_2020,54987
4083,South Carolina,Hampton,Q4_2020,54490
4084,South Carolina,Jasper,Q1_2020,432
4085,South Carolina,Jasper,Q2_2020,12473
4086,South Carolina,Jasper,Q3_2020,68834
4087,South Carolina,Jasper,Q4_2020,67017
4088,South Carolina,Lancaster,Q1_2020,2073
4089,South Carolina,Lancaster,Q2_2020,34434
4090,South Carolina,Lancaster,Q3_2020,174969
4091,South Carolina,Lancaster,Q4_2020,226144
4092,South Carolina,Lexington,Q1_2020,7061
4093,South Carolina,Lexington,Q2_2020,156018
4094,South Carolina,Lexington,Q3_2020,616242
4095,South Carolina,Lexington,Q4_2020,740573
4096,South Carolina,Marion,Q1_2020,419
4097,South Carolina,Marion,Q2_2020,16367
4098,South Carolina,Marion,Q3_2020,74553
4099,South Carolina,Marion,Q4_2020,87346
4100,South Carolina,Newberry,Q1_2020,491
4101,South Carolina,Newberry,Q2_2020,19976
4102,South Carolina,Newberry,Q3_2020,107816
4103,South Carolina,Newberry,Q4_2020,134312
4104,South Carolina,Orangeburg,Q1_2020,1389
4105,South Carolina,Orangeburg,Q2_2020,59639
4106,South Carolina,Orangeburg,Q3_2020,269495
4107,South Carolina,Orangeburg,Q4_2020,244709
4108,South Carolina,Pickens,Q1_2020,1080
4109,South Carolina,Pickens,Q2_2020,54723
4110,South Carolina,Pickens,Q3_2020,258662
4111,South Carolina,Pickens,Q4_2020,424627
4112,South Carolina,Richland,Q1_2020,17492
4113,South Carolina,Richland,Q2_2020,281373
4114,South Carolina,Richland,Q3_2020,1210409
4115,South Carolina,Richland,Q4_2020,1294930
4116,South Carolina,Spartanburg,Q1_2020,5509
4117,South Carolina,Spartanburg,Q2_2020,128266
4118,South Carolina,Spartanburg,Q3_2020,568365
4119,South Carolina,Spartanburg,Q4_2020,826631
4120,South Carolina,Sumter,Q1_2020,4862
4121,South Carolina,Sumter,Q2_2020,80090
4122,South Carolina,Sumter,Q3_2020,277555
4123,South Carolina,Sumter,Q4_2020,267869
4124,South Carolina,Union,Q1_2020,603
4125,South Carolina,Union,Q2_2020,8426
4126,South Carolina,Union,Q3_2020,48962
4127,South Carolina,Union,Q4_2020,68878
4128,South Carolina,Williamsburg,Q1_2020,768
4129,South Carolina,Williamsburg,Q2_2020,32483
4130,South Carolina,Williamsburg,Q3_2020,114592
4131,South Carolina,Williamsburg,Q4_2020,105478
4132,South Carolina,York,Q1_2020,4425
4133,South Carolina,York,Q2_2020,97339
4134,South Carolina,York,Q3_2020,453956
4135,South Carolina,York,Q4_2020,638574
4136,South Dakota,Aurora,Q1_2020,35
4137,South Dakota,Aurora,Q2_2020,2306
4138,South Dakota,Aurora,Q3_2020,6826
4139,South Dakota,Aurora,Q4_2020,20803
4140,South Dakota,Brookings,Q1_2020,242
4141,South Dakota,Brookings,Q2_2020,4555
4142,South Dakota,Brookings,Q3_2020,58293
4143,South Dakota,Brookings,Q4_2020,145643
4144,South Dakota,Buffalo,Q1_2020,3
4145,South Dakota,Buffalo,Q2_2020,4416
4146,South Dakota,Buffalo,Q3_2020,13039
4147,South Dakota,Buffalo,Q4_2020,22364
4148,South Dakota,Butte,Q1_2020,1
4149,South Dakota,Butte,Q2_2020,132
4150,South Dakota,Butte,Q3_2020,9772
4151,South Dakota,Butte,Q4_2020,42745
4152,South Dakota,Custer,Q1_2020,0
4153,South Dakota,Custer,Q2_2020,445
4154,South Dakota,Custer,Q3_2020,14358
4155,South Dakota,Custer,Q4_2020,32698
4156,South Dakota,Douglas,Q1_2020,3
4157,South Dakota,Douglas,Q2_2020,529
4158,South Dakota,Douglas,Q3_2020,6437
4159,South Dakota,Douglas,Q4_2020,18135
4160,South Dakota,Fall River,Q1_2020,33
4161,South Dakota,Fall River,Q2_2020,705
4162,South Dakota,Fall River,Q3_2020,7866
4163,South Dakota,Fall River,Q4_2020,21802
4164,South Dakota,Grant,Q1_2020,0
4165,South Dakota,Grant,Q2_2020,1094
4166,South Dakota,Grant,Q3_2020,10857
4167,South Dakota,Grant,Q4_2020,37823
4168,South Dakota,Gregory,Q1_2020,0
4169,South Dakota,Gregory,Q2_2020,207
4170,South Dakota,Gregory,Q3_2020,8089
4171,South Dakota,Gregory,Q4_2020,25173
4172,South Dakota,Hamlin,Q1_2020,49
4173,South Dakota,Hamlin,Q2_2020,764
4174,South Dakota,Hamlin,Q3_2020,7951
4175,South Dakota,Hamlin,Q4_2020,27716
4176,South Dakota,Hutchinson,Q1_2020,73
4177,South Dakota,Hutchinson,Q2_2020,937
4178,South Dakota,Hutchinson,Q3_2020,8545
4179,South Dakota,Hutchinson,Q4_2020,32754
4180,South Dakota,Jackson,Q1_2020,0
4181,South Dakota,Jackson,Q2_2020,380
4182,South Dakota,Jackson,Q3_2020,3316
4183,South Dakota,Jackson,Q4_2020,12718
4184,South Dakota,Lawrence,Q1_2020,285
4185,South Dakota,Lawrence,Q2_2020,1389
4186,South Dakota,Lawrence,Q3_2020,32692
4187,South Dakota,Lawrence,Q4_2020,120510
4188,South Dakota,Lincoln,Q1_2020,2170
4189,South Dakota,Lincoln,Q2_2020,27700
4190,South Dakota,Lincoln,Q3_2020,121910
4191,South Dakota,Lincoln,Q4_2020,323671
4192,South Dakota,Marshall,Q1_2020,32
4193,South Dakota,Marshall,Q2_2020,381
4194,South Dakota,Marshall,Q3_2020,2958
4195,South Dakota,Marshall,Q4_2020,10749
4196,South Dakota,Meade,Q1_2020,37
4197,South Dakota,Meade,Q2_2020,3026
4198,South Dakota,Meade,Q3_2020,40875
4199,South Dakota,Meade,Q4_2020,105406
4200,South Dakota,Pennington,Q1_2020,307
4201,South Dakota,Pennington,Q2_2020,35297
4202,South Dakota,Pennington,Q3_2020,195172
4203,South Dakota,Pennington,Q4_2020,519620
4204,South Dakota,Stanley,Q1_2020,24
4205,South Dakota,Stanley,Q2_2020,1031
4206,South Dakota,Stanley,Q3_2020,3499
4207,South Dakota,Stanley,Q4_2020,12905
4208,South Dakota,Union,Q1_2020,199
4209,South Dakota,Union,Q2_2020,10023
4210,South Dakota,Union,Q3_2020,35968
4211,South Dakota,Union,Q4_2020,75865
4212,South Dakota,Yankton,Q1_2020,634
4213,South Dakota,Yankton,Q2_2020,5830
4214,South Dakota,Yankton,Q3_2020,33691
4215,South Dakota,Yankton,Q4_2020,109272
4216,Tennessee,Anderson,Q1_2020,536
4217,Tennessee,Anderson,Q2_2020,11770
4218,Tennessee,Anderson,Q3_2020,101846
4219,Tennessee,Anderson,Q4_2020,208754
4220,Tennessee,Bedford,Q1_2020,1938
4221,Tennessee,Bedford,Q2_2020,39767
4222,Tennessee,Bedford,Q3_2020,116640
4223,Tennessee,Bedford,Q4_2020,185320
4224,Tennessee,Benton,Q1_2020,150
4225,Tennessee,Benton,Q2_2020,1356
4226,Tennessee,Benton,Q3_2020,26763
4227,Tennessee,Benton,Q4_2020,51216
4228,Tennessee,Carroll,Q1_2020,395
4229,Tennessee,Carroll,Q2_2020,4299
4230,Tennessee,Carroll,Q3_2020,69125
4231,Tennessee,Carroll,Q4_2020,114524
4232,Tennessee,Chester,Q1_2020,230
4233,Tennessee,Chester,Q2_2020,3737
4234,Tennessee,Chester,Q3_2020,46386
4235,Tennessee,Chester,Q4_2020,65659
4236,Tennessee,Cumberland,Q1_2020,1498
4237,Tennessee,Cumberland,Q2_2020,14674
4238,Tennessee,Cumberland,Q3_2020,95679
4239,Tennessee,Cumberland,Q4_2020,173038
4240,Tennessee,Decatur,Q1_2020,77
4241,Tennessee,Decatur,Q2_2020,2322
4242,Tennessee,Decatur,Q3_2020,39136
4243,Tennessee,Decatur,Q4_2020,59905
4244,Tennessee,Dickson,Q1_2020,1318
4245,Tennessee,Dickson,Q2_2020,17691
4246,Tennessee,Dickson,Q3_2020,104936
4247,Tennessee,Dickson,Q4_2020,189616
4248,Tennessee,Dyer,Q1_2020,659
4249,Tennessee,Dyer,Q2_2020,15520
4250,Tennessee,Dyer,Q3_2020,118030
4251,Tennessee,Dyer,Q4_2020,201685
4252,Tennessee,Fayette,Q1_2020,1151
4253,Tennessee,Fayette,Q2_2020,21610
4254,Tennessee,Fayette,Q3_2020,102046
4255,Tennessee,Fayette,Q4_2020,147269
4256,Tennessee,Franklin,Q1_2020,692
4257,Tennessee,Franklin,Q2_2020,7689
4258,Tennessee,Franklin,Q3_2020,71985
4259,Tennessee,Franklin,Q4_2020,140094
4260,Tennessee,Grundy,Q1_2020,658
4261,Tennessee,Grundy,Q2_2020,4391
4262,Tennessee,Grundy,Q3_2020,25342
4263,Tennessee,Grundy,Q4_2020,51597
4264,Tennessee,Hamilton,Q1_2020,3592
4265,Tennessee,Hamilton,Q2_2020,183026
4266,Tennessee,Hamilton,Q3_2020,816912
4267,Tennessee,Hamilton,Q4_2020,1141118
4268,Tennessee,Hancock,Q1_2020,0
4269,Tennessee,Hancock,Q2_2020,963
4270,Tennessee,Hancock,Q3_2020,9223
4271,Tennessee,Hancock,Q4_2020,12306
4272,Tennessee,Hardin,Q1_2020,105
4273,Tennessee,Hardin,Q2_2020,7827
4274,Tennessee,Hardin,Q3_2020,82933
4275,Tennessee,Hardin,Q4_2020,117289
4276,Tennessee,Henderson,Q1_2020,90
4277,Tennessee,Henderson,Q2_2020,6039
4278,Tennessee,Henderson,Q3_2020,94092
4279,Tennessee,Henderson,Q4_2020,124827
4280,Tennessee,Houston,Q1_2020,113
4281,Tennessee,Houston,Q2_2020,1338
4282,Tennessee,Houston,Q3_2020,18356
4283,Tennessee,Houston,Q4_2020,37535
4284,Tennessee,Jackson,Q1_2020,157
4285,Tennessee,Jackson,Q2_2020,2951
4286,Tennessee,Jackson,Q3_2020,26181
4287,Tennessee,Jackson,Q4_2020,43932
4288,Tennessee,Jefferson,Q1_2020,465
4289,Tennessee,Jefferson,Q2_2020,10091
4290,Tennessee,Jefferson,Q3_2020,93728
4291,Tennessee,Jefferson,Q4_2020,154778
4292,Tennessee,Knox,Q1_2020,5430
4293,Tennessee,Knox,Q2_2020,93593
4294,Tennessee,Knox,Q3_2020,765023
4295,Tennessee,Knox,Q4_2020,1292101
4296,Tennessee,Lawrence,Q1_2020,364
4297,Tennessee,Lawrence,Q2_2020,11234
4298,Tennessee,Lawrence,Q3_2020,90057
4299,Tennessee,Lawrence,Q4_2020,180358
4300,Tennessee,Lincoln,Q1_2020,268
4301,Tennessee,Lincoln,Q2_2020,5780
4302,Tennessee,Lincoln,Q3_2020,50853
4303,Tennessee,Lincoln,Q4_2020,117265
4304,Tennessee,Macon,Q1_2020,776
4305,Tennessee,Macon,Q2_2020,28976
4306,Tennessee,Macon,Q3_2020,95015
4307,Tennessee,Macon,Q4_2020,117750
4308,Tennessee,Madison,Q1_2020,2113
4309,Tennessee,Madison,Q2_2020,24864
4310,Tennessee,Madison,Q3_2020,223781
4311,Tennessee,Madison,Q4_2020,349512
4312,Tennessee,Marion,Q1_2020,746
4313,Tennessee,Marion,Q2_2020,6176
4314,Tennessee,Marion,Q3_2020,42691
4315,Tennessee,Marion,Q4_2020,76436
4316,Tennessee,Marshall,Q1_2020,394
4317,Tennessee,Marshall,Q2_2020,6744
4318,Tennessee,Marshall,Q3_2020,62723
4319,Tennessee,Marshall,Q4_2020,116333
4320,Tennessee,Monroe,Q1_2020,317
4321,Tennessee,Monroe,Q2_2020,10066
4322,Tennessee,Monroe,Q3_2020,84968
4323,Tennessee,Monroe,Q4_2020,149264
4324,Tennessee,Montgomery,Q1_2020,3037
4325,Tennessee,Montgomery,Q2_2020,47707
4326,Tennessee,Montgomery,Q3_2020,266979
4327,Tennessee,Montgomery,Q4_2020,450823
4328,Tennessee,Perry,Q1_2020,167
4329,Tennessee,Perry,Q2_2020,2660
4330,Tennessee,Perry,Q3_2020,13630
4331,Tennessee,Perry,Q4_2020,33843
4332,Tennessee,Shelby,Q1_2020,46658
4333,Tennessee,Shelby,Q2_2020,803330
4334,Tennessee,Shelby,Q3_2020,2688001
4335,Tennessee,Shelby,Q4_2020,3072493
4336,Tennessee,Sullivan,Q1_2020,1196
4337,Tennessee,Sullivan,Q2_2020,14595
4338,Tennessee,Sullivan,Q3_2020,192076
4339,Tennessee,Sullivan,Q4_2020,433836
4340,Tennessee,Sumner,Q1_2020,14617
4341,Tennessee,Sumner,Q2_2020,126753
4342,Tennessee,Sumner,Q3_2020,421499
4343,Tennessee,Sumner,Q4_2020,647965
4344,Tennessee,Tipton,Q1_2020,1898
4345,Tennessee,Tipton,Q2_2020,50269
4346,Tennessee,Tipton,Q3_2020,156079
4347,Tennessee,Tipton,Q4_2020,234931
4348,Tennessee,Union,Q1_2020,77
4349,Tennessee,Union,Q2_2020,1763
4350,Tennessee,Union,Q3_2020,29357
4351,Tennessee,Union,Q4_2020,50130
4352,Tennessee,Van Buren,Q1_2020,24
4353,Tennessee,Van Buren,Q2_2020,689
4354,Tennessee,Van Buren,Q3_2020,11351
4355,Tennessee,Van Buren,Q4_2020,23182
4356,Tennessee,Warren,Q1_2020,114
4357,Tennessee,Warren,Q2_2020,7516
4358,Tennessee,Warren,Q3_2020,88577
4359,Tennessee,Warren,Q4_2020,166777
4360,Tennessee,Washington,Q1_2020,1296
4361,Tennessee,Washington,Q2_2020,17653
4362,Tennessee,Washington,Q3_2020,198407
4363,Tennessee,Washington,Q4_2020,409163
4364,Tennessee,Wayne,Q1_2020,66
4365,Tennessee,Wayne,Q2_2020,7303
4366,Tennessee,Wayne,Q3_2020,101384
4367,Tennessee,Wayne,Q4_2020,119695
4368,Tennessee,Williamson,Q1_2020,10657
4369,Tennessee,Williamson,Q2_2020,103604
4370,Tennessee,Williamson,Q3_2020,463831
4371,Tennessee,Williamson,Q4_2020,738890
4372,Tennessee,Wilson,Q1_2020,4860
4373,Tennessee,Wilson,Q2_2020,70736
4374,Tennessee,Wilson,Q3_2020,305518
4375,Tennessee,Wilson,Q4_2020,501470
4376,Texas,Anderson,Q1_2020,271
4377,Texas,Anderson,Q2_2020,71965
4378,Texas,Anderson,Q3_2020,243449
4379,Texas,Anderson,Q4_2020,232205
4380,Texas,Andrews,Q1_2020,402
4381,Texas,Andrews,Q2_2020,7164
4382,Texas,Andrews,Q3_2020,38805
4383,Texas,Andrews,Q4_2020,64474
4384,Texas,Austin,Q1_2020,296
4385,Texas,Austin,Q2_2020,6233
4386,Texas,Austin,Q3_2020,39510
4387,Texas,Austin,Q4_2020,44222
4388,Texas,Bastrop,Q1_2020,1090
4389,Texas,Bastrop,Q2_2020,40846
4390,Texas,Bastrop,Q3_2020,156347
4391,Texas,Bastrop,Q4_2020,178570
4392,Texas,Brewster,Q1_2020,0
4393,Texas,Brewster,Q2_2020,5781
4394,Texas,Brewster,Q3_2020,19487
4395,Texas,Brewster,Q4_2020,37098
4396,Texas,Burleson,Q1_2020,220
4397,Texas,Burleson,Q2_2020,7053
4398,Texas,Burleson,Q3_2020,30135
4399,Texas,Burleson,Q4_2020,45481
4400,Texas,Burnet,Q1_2020,277
4401,Texas,Burnet,Q2_2020,12506
4402,Texas,Burnet,Q3_2020,65701
4403,Texas,Burnet,Q4_2020,93361
4404,Texas,Caldwell,Q1_2020,211
4405,Texas,Caldwell,Q2_2020,29229
4406,Texas,Caldwell,Q3_2020,130675
4407,Texas,Caldwell,Q4_2020,123215
4408,Texas,Calhoun,Q1_2020,578
4409,Texas,Calhoun,Q2_2020,9684
4410,Texas,Calhoun,Q3_2020,64911
4411,Texas,Calhoun,Q4_2020,64281
4412,Texas,Cameron,Q1_2020,6911
4413,Texas,Cameron,Q2_2020,220188
4414,Texas,Cameron,Q3_2020,1938863
4415,Texas,Cameron,Q4_2020,1613524
4416,Texas,Cherokee,Q1_2020,270
4417,Texas,Cherokee,Q2_2020,16686
4418,Texas,Cherokee,Q3_2020,131095
4419,Texas,Cherokee,Q4_2020,156442
4420,Texas,Childress,Q1_2020,12
4421,Texas,Childress,Q2_2020,588
4422,Texas,Childress,Q3_2020,6372
4423,Texas,Childress,Q4_2020,54602
4424,Texas,Cochran,Q1_2020,8
4425,Texas,Cochran,Q2_2020,304
4426,Texas,Cochran,Q3_2020,4925
4427,Texas,Cochran,Q4_2020,10227
4428,Texas,Coleman,Q1_2020,7
4429,Texas,Coleman,Q2_2020,344
4430,Texas,Coleman,Q3_2020,5537
4431,Texas,Coleman,Q4_2020,15522
4432,Texas,Comanche,Q1_2020,99
4433,Texas,Comanche,Q2_2020,4819
4434,Texas,Comanche,Q3_2020,23938
4435,Texas,Comanche,Q4_2020,38474
4436,Texas,Crane,Q1_2020,75
4437,Texas,Crane,Q2_2020,3316
4438,Texas,Crane,Q3_2020,6606
4439,Texas,Crane,Q4_2020,24244
4440,Texas,Crosby,Q1_2020,32
4441,Texas,Crosby,Q2_2020,1431
4442,Texas,Crosby,Q3_2020,7796
4443,Texas,Crosby,Q4_2020,16112
4444,Texas,Dallas,Q1_2020,65806
4445,Texas,Dallas,Q2_2020,1824463
4446,Texas,Dallas,Q3_2020,7284259
4447,Texas,Dallas,Q4_2020,8749216
4448,Texas,Dawson,Q1_2020,356
4449,Texas,Dawson,Q2_2020,5385
4450,Texas,Dawson,Q3_2020,35873
4451,Texas,Dawson,Q4_2020,72864
4452,Texas,Delta,Q1_2020,22
4453,Texas,Delta,Q2_2020,417
4454,Texas,Delta,Q3_2020,2174
4455,Texas,Delta,Q4_2020,5975
4456,Texas,Denton,Q1_2020,16963
4457,Texas,Denton,Q2_2020,237412
4458,Texas,Denton,Q3_2020,1059103
4459,Texas,Denton,Q4_2020,1590885
4460,Texas,Eastland,Q1_2020,116
4461,Texas,Eastland,Q2_2020,1150
4462,Texas,Eastland,Q3_2020,14141
4463,Texas,Eastland,Q4_2020,34372
4464,Texas,El Paso,Q1_2020,12756
4465,Texas,El Paso,Q2_2020,498677
4466,Texas,El Paso,Q3_2020,2237853
4467,Texas,El Paso,Q4_2020,5054227
4468,Texas,Fayette,Q1_2020,370
4469,Texas,Fayette,Q2_2020,9100
4470,Texas,Fayette,Q3_2020,48929
4471,Texas,Fayette,Q4_2020,56317
4472,Texas,Franklin,Q1_2020,33
4473,Texas,Franklin,Q2_2020,3010
4474,Texas,Franklin,Q3_2020,12233
4475,Texas,Franklin,Q4_2020,21171
4476,Texas,Galveston,Q1_2020,11803
4477,Texas,Galveston,Q2_2020,264405
4478,Texas,Galveston,Q3_2020,1017588
4479,Texas,Galveston,Q4_2020,986514
4480,Texas,Gonzales,Q1_2020,129
4481,Texas,Gonzales,Q2_2020,20811
4482,Texas,Gonzales,Q3_2020,83305
4483,Texas,Gonzales,Q4_2020,82781
4484,Texas,Hamilton,Q1_2020,95
4485,Texas,Hamilton,Q2_2020,1815
4486,Texas,Hamilton,Q3_2020,11615
4487,Texas,Hamilton,Q4_2020,20196
4488,Texas,Hardin,Q1_2020,1896
4489,Texas,Hardin,Q2_2020,23840
4490,Texas,Hardin,Q3_2020,115194
4491,Texas,Hardin,Q4_2020,152320
4492,Texas,Harrison,Q1_2020,1148
4493,Texas,Harrison,Q2_2020,28581
4494,Texas,Harrison,Q3_2020,79074
4495,Texas,Harrison,Q4_2020,115314
4496,Texas,Haskell,Q1_2020,0
4497,Texas,Haskell,Q2_2020,683
4498,Texas,Haskell,Q3_2020,5623
4499,Texas,Haskell,Q4_2020,11888
4500,Texas,Hays,Q1_2020,3274
4501,Texas,Hays,Q2_2020,157064
4502,Texas,Hays,Q3_2020,538023
4503,Texas,Hays,Q4_2020,526230
4504,Texas,Hemphill,Q1_2020,28
4505,Texas,Hemphill,Q2_2020,837
4506,Texas,Hemphill,Q3_2020,7095
4507,Texas,Hemphill,Q4_2020,15954
4508,Texas,Henderson,Q1_2020,374
4509,Texas,Henderson,Q2_2020,14543
4510,Texas,Henderson,Q3_2020,84091
4511,Texas,Henderson,Q4_2020,159141
4512,Texas,Houston,Q1_2020,58
4513,Texas,Houston,Q2_2020,12320
4514,Texas,Houston,Q3_2020,34114
4515,Texas,Houston,Q4_2020,52701
4516,Texas,Hutchinson,Q1_2020,173
4517,Texas,Hutchinson,Q2_2020,4902
4518,Texas,Hutchinson,Q3_2020,18139
4519,Texas,Hutchinson,Q4_2020,53113
4520,Texas,Jackson,Q1_2020,136
4521,Texas,Jackson,Q2_2020,5411
4522,Texas,Jackson,Q3_2020,49335
4523,Texas,Jackson,Q4_2020,52454
4524,Texas,Jasper,Q1_2020,268
4525,Texas,Jasper,Q2_2020,5531
4526,Texas,Jasper,Q3_2020,39598
4527,Texas,Jasper,Q4_2020,65249
4528,Texas,Jefferson,Q1_2020,4677
4529,Texas,Jefferson,Q2_2020,168788
4530,Texas,Jefferson,Q3_2020,649659
4531,Texas,Jefferson,Q4_2020,652484
4532,Texas,Kaufman,Q1_2020,1159
4533,Texas,Kaufman,Q2_2020,50446
4534,Texas,Kaufman,Q3_2020,267971
4535,Texas,Kaufman,Q4_2020,372184
4536,Texas,Kenedy,Q1_2020,0
4537,Texas,Kenedy,Q2_2020,79
4538,Texas,Kenedy,Q3_2020,661
4539,Texas,Kenedy,Q4_2020,1075
4540,Texas,Knox,Q1_2020,24
4541,Texas,Knox,Q2_2020,621
4542,Texas,Knox,Q3_2020,7337
4543,Texas,Knox,Q4_2020,8570
4544,Texas,Lamar,Q1_2020,353
4545,Texas,Lamar,Q2_2020,22544
4546,Texas,Lamar,Q3_2020,99945
4547,Texas,Lamar,Q4_2020,170827
4548,Texas,Lampasas,Q1_2020,58
4549,Texas,Lampasas,Q2_2020,2064
4550,Texas,Lampasas,Q3_2020,19006
4551,Texas,Lampasas,Q4_2020,30285
4552,Texas,Leon,Q1_2020,112
4553,Texas,Leon,Q2_2020,3685
4554,Texas,Leon,Q3_2020,20963
4555,Texas,Leon,Q4_2020,35311
4556,Texas,Liberty,Q1_2020,722
4557,Texas,Liberty,Q2_2020,25094
4558,Texas,Liberty,Q3_2020,171241
4559,Texas,Liberty,Q4_2020,205530
4560,Texas,Live Oak,Q1_2020,107
4561,Texas,Live Oak,Q2_2020,3284
4562,Texas,Live Oak,Q3_2020,30511
4563,Texas,Live Oak,Q4_2020,35380
4564,Texas,Llano,Q1_2020,105
4565,Texas,Llano,Q2_2020,1774
4566,Texas,Llano,Q3_2020,11244
4567,Texas,Llano,Q4_2020,23981
4568,Texas,Lubbock,Q1_2020,10316
4569,Texas,Lubbock,Q2_2020,175706
4570,Texas,Lubbock,Q3_2020,963294
4571,Texas,Lubbock,Q4_2020,1930647
4572,Texas,Madison,Q1_2020,35
4573,Texas,Madison,Q2_2020,7347
4574,Texas,Madison,Q3_2020,66035
4575,Texas,Madison,Q4_2020,58849
4576,Texas,Marion,Q1_2020,92
4577,Texas,Marion,Q2_2020,3328
4578,Texas,Marion,Q3_2020,13633
4579,Texas,Marion,Q4_2020,13290
4580,Texas,Martin,Q1_2020,61
4581,Texas,Martin,Q2_2020,1182
4582,Texas,Martin,Q3_2020,6807
4583,Texas,Martin,Q4_2020,21805
4584,Texas,Medina,Q1_2020,393
4585,Texas,Medina,Q2_2020,20953
4586,Texas,Medina,Q3_2020,102471
4587,Texas,Medina,Q4_2020,126576
4588,Texas,Midland,Q1_2020,1390
4589,Texas,Midland,Q2_2020,53878
4590,Texas,Midland,Q3_2020,335169
4591,Texas,Midland,Q4_2020,492227
4592,Texas,Mitchell,Q1_2020,24
4593,Texas,Mitchell,Q2_2020,943
4594,Texas,Mitchell,Q3_2020,8767
4595,Texas,Mitchell,Q4_2020,20983
4596,Texas,Montgomery,Q1_2020,10513
4597,Texas,Montgomery,Q2_2020,196279
4598,Texas,Montgomery,Q3_2020,924249
4599,Texas,Montgomery,Q4_2020,1143109
4600,Texas,Morris,Q1_2020,106
4601,Texas,Morris,Q2_2020,3213
4602,Texas,Morris,Q3_2020,15539
4603,Texas,Morris,Q4_2020,23462
4604,Texas,Nacogdoches,Q1_2020,2064
4605,Texas,Nacogdoches,Q2_2020,37440
4606,Texas,Nacogdoches,Q3_2020,135052
4607,Texas,Nacogdoches,Q4_2020,149719
4608,Texas,Newton,Q1_2020,51
4609,Texas,Newton,Q2_2020,1377
4610,Texas,Newton,Q3_2020,14815
4611,Texas,Newton,Q4_2020,19526
4612,Texas,Orange,Q1_2020,1311
4613,Texas,Orange,Q2_2020,25387
4614,Texas,Orange,Q3_2020,168432
4615,Texas,Orange,Q4_2020,235789
4616,Texas,Parker,Q1_2020,501
4617,Texas,Parker,Q2_2020,25719
4618,Texas,Parker,Q3_2020,166942
4619,Texas,Parker,Q4_2020,319793
4620,Texas,Pecos,Q1_2020,119
4621,Texas,Pecos,Q2_2020,9084
4622,Texas,Pecos,Q3_2020,31784
4623,Texas,Pecos,Q4_2020,56960
4624,Texas,Refugio,Q1_2020,0
4625,Texas,Refugio,Q2_2020,2786
4626,Texas,Refugio,Q3_2020,25933
4627,Texas,Refugio,Q4_2020,22764
4628,Texas,Rockwall,Q1_2020,1018
4629,Texas,Rockwall,Q2_2020,27319
